USERNAME,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TEAM_TO_WIN_MATCH,MATCH_RESULT,CORRECT_SCORE_TEAM,CORRECT_SCORE,MATCH_RESULT_POINTS,CORRECT_SCORE_POINTS
chris,2019,8,30,17,4,43,West Ham,home,home,2-1,20.63,12.65
chris,2019,8,30,17,4,43,Liverpool,away,away,2-1,7.51,12.51
chris,2019,8,30,17,4,43,Everton,home,home,2-1,24.58,11.73
chris,2019,8,30,17,4,43,Arsenal,home,home,3-1,26.84,22.53
Miktor,2019,9,12,9,33,50,Newcastle,away,away,3-0,67.47,0
Miktor,2019,9,12,9,33,50,Burnley,away,away,4-0,38.2,0
Miktor,2019,9,12,9,33,50,Leicester,away,away,3-2,44.78,49.49
Miktor,2019,9,12,9,33,50,Southampton,away,away,3-2,34.48,53.04
Miktor,2019,9,12,9,33,50,C.Palace,away,away,2-1,58.58,39.86
Miktor,2019,9,12,9,33,50,Chelsea,away,away,3-1,28.74,22.18
Miktor,2019,9,12,9,33,50,draw,draw,draw,0-0,34.46,51.24
Miktor,2019,9,12,9,33,50,Everton,away,away,1-0,27.07,11.25
Miktor,2019,9,12,9,33,50,Watford,home,home,1-0,38.5,19.91
Miktor,2019,9,12,9,33,50,West Ham,away,away,2-0,29.55,17.81
bert,2019,9,12,9,41,7,Liverpool,home,home,4-0,3.61,12.26
bert,2019,9,12,9,41,7,draw,draw,draw,1-1,36.52,7.25
bert,2019,9,12,9,41,7,Leicester,away,away,1-0,44.78,15.69
bert,2019,9,12,9,41,7,Sheff Utd,home,home,2-0,28.74,16.82
bert,2019,9,12,9,41,7,Tottenham,home,home,2-0,8.88,10.31
bert,2019,9,12,9,41,7,Wolves,home,home,1-0,34.48,10.56
bert,2019,9,12,9,41,7,Man City,away,away,3-0,4.73,13.56
bert,2019,9,12,9,41,7,Bournemouth,home,home,2-1,34.19,13.5
bert,2019,9,12,9,41,7,Arsenal,away,away,2-1,21.39,10.54
bert,2019,9,12,9,41,7,Aston Villa,home,home,1-0,29.55,13.62
adrian,2019,9,12,11,1,51,Liverpool,home,home,4-1,3.61,23.16
adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,36.52,7.25
adrian,2019,9,12,11,1,51,Man Utd,home,home,2-1,17.91,10.86
adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,36.78,8.41
adrian,2019,9,12,11,1,51,Tottenham,home,home,2-1,8.88,11.68
adrian,2019,9,12,11,1,51,Wolves,home,home,2-1,34.48,12.67
adrian,2019,9,12,11,1,51,Man City,away,away,5-0,4.73,25.62
adrian,2019,9,12,11,1,51,Everton,away,away,2-0,27.07,14.63
adrian,2019,9,12,11,1,51,Watford,home,home,3-2,38.5,39.82
adrian,2019,9,12,11,1,51,draw,draw,draw,1-1,40.91,7.86
alf,2019,9,12,13,43,25,Liverpool,home,home,3-1,3.61,17.71
alf,2019,9,12,13,43,25,Burnley,away,away,2-1,38.2,14.49
alf,2019,9,12,13,43,25,Leicester,away,away,2-1,44.78,20.52
alf,2019,9,12,13,43,25,draw,draw,draw,1-1,36.78,8.41
alf,2019,9,12,13,43,25,Tottenham,home,home,2-1,8.88,11.68
alf,2019,9,12,13,43,25,Wolves,home,home,3-2,34.48,35.91
alf,2019,9,12,13,43,25,Man City,away,away,3-1,4.73,16.58
alf,2019,9,12,13,43,25,Bournemouth,home,home,2-1,34.19,13.5
alf,2019,9,12,13,43,25,Arsenal,away,away,2-0,21.39,14.05
alf,2019,9,12,13,43,25,Aston Villa,home,home,2-1,29.55,11.52
chris,2019,9,13,9,40,9,Liverpool,home,home,3-0,3.61,9.54
chris,2019,9,13,9,40,9,Brighton,home,home,2-1,25.28,11.15
chris,2019,9,13,9,40,9,Leicester,away,away,2-1,44.78,20.52
chris,2019,9,13,9,40,9,draw,draw,draw,1-1,36.78,8.41
chris,2019,9,13,9,40,9,Tottenham,home,home,3-1,8.88,16.49
chris,2019,9,13,9,40,9,draw,draw,draw,1-1,36.78,6.87
chris,2019,9,13,9,40,9,Man City,away,away,3-1,4.73,16.58
chris,2019,9,13,9,40,9,Bournemouth,home,home,2-1,34.19,13.5
chris,2019,9,13,9,40,9,Arsenal,away,away,2-1,21.39,10.54
chris,2019,9,13,9,40,9,Aston Villa,home,home,2-1,29.55,11.52
karldale,2019,9,13,16,14,26,Liverpool,home,home,4-0,3.61,12.26
karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,36.52,7.25
karldale,2019,9,13,16,14,26,Leicester,away,away,2-1,44.78,20.52
karldale,2019,9,13,16,14,26,Sheff Utd,home,home,2-1,28.74,14.23
karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,32.54,15.12
karldale,2019,9,13,16,14,26,Chelsea,away,away,2-1,28.74,11.62
karldale,2019,9,13,16,14,26,Man City,away,away,4-0,4.73,16.58
karldale,2019,9,13,16,14,26,Everton,away,away,2-1,27.07,11.25
karldale,2019,9,13,16,14,26,Watford,home,home,3-2,38.5,39.82
karldale,2019,9,13,16,14,26,draw,draw,draw,1-1,40.91,7.86
stevie,2019,9,16,11,58,20,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,20,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,20,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,20,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,20,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,20,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,20,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,20,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,20,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,20,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,20,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,20,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,20,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,20,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,20,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,20,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,20,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,21,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,21,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,21,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,21,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,21,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,21,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,11,58,22,Liverpool,home,home,5-0,3.61,20.44
stevie,2019,9,16,11,58,22,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,11,58,22,Man Utd,home,home,2-1,17.91,10.86
stevie,2019,9,16,11,58,22,Southampton,away,away,2-1,34.48,15.52
stevie,2019,9,16,11,58,22,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,11,58,22,Chelsea,away,away,2-1,28.74,11.62
stevie,2019,9,16,11,58,22,draw,draw,draw,1-1,34.46,28.63
stevie,2019,9,16,11,58,22,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,11,58,22,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,11,58,22,West Ham,away,away,2-1,29.55,11.52
stevie,2019,9,16,15,40,12,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,12,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,12,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,12,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,12,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,12,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,12,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,12,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,12,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,12,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,21,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,21,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,21,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,21,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,21,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,21,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,21,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,21,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,21,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,21,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,30,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,30,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,30,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,30,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,30,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,30,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,30,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,30,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,30,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,30,Aston Villa,home,home,2-1,29.55,11.52
stevie,2019,9,16,15,40,41,Liverpool,home,home,4-0,3.61,12.26
stevie,2019,9,16,15,40,41,draw,draw,draw,1-1,36.52,7.25
stevie,2019,9,16,15,40,41,Leicester,away,away,2-1,44.78,20.52
stevie,2019,9,16,15,40,41,Sheff Utd,home,home,1-0,28.74,10.35
stevie,2019,9,16,15,40,41,Tottenham,home,home,3-0,8.88,13.74
stevie,2019,9,16,15,40,41,Chelsea,away,away,3-1,28.74,22.18
stevie,2019,9,16,15,40,41,Man City,away,away,5-1,4.73,31.65
stevie,2019,9,16,15,40,41,Everton,away,away,2-1,27.07,11.25
stevie,2019,9,16,15,40,41,Arsenal,away,away,3-1,21.39,17.57
stevie,2019,9,16,15,40,41,Aston Villa,home,home,2-1,29.55,11.52
Miktor,2019,9,18,15,47,38,Southampton,home,home,Other,23.08,16.6
Miktor,2019,9,18,15,47,38,Tottenham,away,away,1-0,26.76,12.97
Miktor,2019,9,18,15,47,38,Norwich,away,away,3-1,40.11,38.61
Miktor,2019,9,18,15,47,38,Sheff Utd,away,away,3-1,50.38,51.54
Miktor,2019,9,18,15,47,38,Watford,away,away,Other,70.08,44.53
Miktor,2019,9,18,15,47,38,Newcastle,home,home,1-0,29.89,8.37
Miktor,2019,9,18,15,47,38,draw,draw,draw,1-1,35.94,9.7
Miktor,2019,9,18,15,47,38,Man Utd,away,away,3-2,23.08,26.86
Miktor,2019,9,18,15,47,38,Aston Villa,away,away,2-0,58.58,60.89
Miktor,2019,9,18,15,47,38,Liverpool,away,away,3-0,21.39,25.95
adrian,2019,9,19,10,3,43,Southampton,home,home,2-1,23.08,12.43
adrian,2019,9,19,10,3,43,Tottenham,away,away,3-1,26.76,24.64
adrian,2019,9,19,10,3,43,Burnley,home,home,2-1,21.39,12.65
adrian,2019,9,19,10,3,43,Everton,home,home,2-0,15.27,8.08
adrian,2019,9,19,10,3,43,Man City,home,home,4-1,2.96,20.34
adrian,2019,9,19,10,3,43,draw,draw,draw,1-1,35.63,7.25
adrian,2019,9,19,10,3,43,Wolves,away,away,2-1,30.43,17.92
adrian,2019,9,19,10,3,43,draw,draw,draw,Other,39.56,11.52
adrian,2019,9,19,10,3,43,Arsenal,home,home,3-0,8.88,13.13
adrian,2019,9,19,10,3,43,draw,draw,draw,Other,40.11,13.48
bert,2019,9,19,10,17,28,draw,draw,draw,Other,38.46,12.91
bert,2019,9,19,10,17,28,Tottenham,away,away,2-1,26.76,12.97
bert,2019,9,19,10,17,28,Norwich,away,away,2-0,40.11,27.96
bert,2019,9,19,10,17,28,draw,draw,draw,1-1,34.35,7.58
bert,2019,9,19,10,17,28,Man City,home,home,2-1,2.96,14.91
bert,2019,9,19,10,17,28,draw,draw,draw,1-1,35.63,7.25
bert,2019,9,19,10,17,28,Wolves,away,away,2-0,30.43,19.41
bert,2019,9,19,10,17,28,Man Utd,away,away,2-1,23.08,11.09
bert,2019,9,19,10,17,28,Arsenal,home,home,2-0,8.88,11.34
bert,2019,9,19,10,17,28,Liverpool,away,away,2-1,21.39,12.98
alf,2019,9,19,13,0,22,draw,draw,draw,Other,38.46,12.91
alf,2019,9,19,13,0,22,Tottenham,away,away,2-1,26.76,12.97
alf,2019,9,19,13,0,22,Norwich,away,away,2-1,40.11,17.31
alf,2019,9,19,13,0,22,Everton,home,home,2-0,15.27,8.08
alf,2019,9,19,13,0,22,Man City,home,home,2-1,2.96,14.91
alf,2019,9,19,13,0,22,Newcastle,home,home,1-0,29.89,8.37
alf,2019,9,19,13,0,22,Wolves,away,away,2-0,30.43,19.41
alf,2019,9,19,13,0,22,West Ham,home,home,1-0,37.36,17.51
alf,2019,9,19,13,0,22,Arsenal,home,home,3-0,8.88,13.13
alf,2019,9,19,13,0,22,Liverpool,away,away,2-0,21.39,16.39
stevie,2019,9,20,15,8,44,Bournemouth,away,away,2-1,38.46,17.01
stevie,2019,9,20,15,8,44,Tottenham,away,away,2-1,26.76,12.97
stevie,2019,9,20,15,8,44,Norwich,away,away,2-1,40.11,17.31
stevie,2019,9,20,15,8,44,Everton,home,home,2-0,15.27,8.08
stevie,2019,9,20,15,8,44,draw,draw,draw,Other,26.95,39.54
stevie,2019,9,20,15,8,44,Newcastle,home,home,1-0,29.89,8.37
stevie,2019,9,20,15,8,44,Wolves,away,away,1-0,30.43,11.2
stevie,2019,9,20,15,8,44,Man Utd,away,away,2-1,23.08,11.09
stevie,2019,9,20,15,8,44,Arsenal,home,home,3-1,8.88,14.33
stevie,2019,9,20,15,8,44,Liverpool,away,away,4-1,21.39,39.61
stevie,2019,9,20,15,8,56,Bournemouth,away,away,2-1,38.46,17.01
stevie,2019,9,20,15,8,56,Tottenham,away,away,2-1,26.76,12.97
stevie,2019,9,20,15,8,56,Norwich,away,away,2-1,40.11,17.31
stevie,2019,9,20,15,8,56,Everton,home,home,2-0,15.27,8.08
stevie,2019,9,20,15,8,56,draw,draw,draw,Other,26.95,39.54
stevie,2019,9,20,15,8,56,Newcastle,home,home,1-0,29.89,8.37
stevie,2019,9,20,15,8,56,Wolves,away,away,1-0,30.43,11.2
stevie,2019,9,20,15,8,56,Man Utd,away,away,2-1,23.08,11.09
stevie,2019,9,20,15,8,56,Arsenal,home,home,3-1,8.88,14.33
stevie,2019,9,20,15,8,56,Liverpool,away,away,4-1,21.39,39.61
stevie,2019,9,20,15,8,57,Bournemouth,away,away,2-1,38.46,17.01
stevie,2019,9,20,15,8,57,Tottenham,away,away,2-1,26.76,12.97
stevie,2019,9,20,15,8,57,Norwich,away,away,2-1,40.11,17.31
stevie,2019,9,20,15,8,57,Everton,home,home,2-0,15.27,8.08
stevie,2019,9,20,15,8,57,draw,draw,draw,Other,26.95,39.54
stevie,2019,9,20,15,8,57,Newcastle,home,home,1-0,29.89,8.37
stevie,2019,9,20,15,8,57,Wolves,away,away,1-0,30.43,11.2
stevie,2019,9,20,15,8,57,Man Utd,away,away,2-1,23.08,11.09
stevie,2019,9,20,15,8,57,Arsenal,home,home,3-1,8.88,14.33
stevie,2019,9,20,15,8,57,Liverpool,away,away,4-1,21.39,39.61
stevie,2019,9,20,15,8,58,Bournemouth,away,away,2-1,38.46,17.01
stevie,2019,9,20,15,8,58,Tottenham,away,away,2-1,26.76,12.97
stevie,2019,9,20,15,8,58,Norwich,away,away,2-1,40.11,17.31
stevie,2019,9,20,15,8,58,Everton,home,home,2-0,15.27,8.08
stevie,2019,9,20,15,8,58,draw,draw,draw,Other,26.95,39.54
stevie,2019,9,20,15,8,58,Newcastle,home,home,1-0,29.89,8.37
stevie,2019,9,20,15,8,58,Wolves,away,away,1-0,30.43,11.2
stevie,2019,9,20,15,8,58,Man Utd,away,away,2-1,23.08,11.09
stevie,2019,9,20,15,8,58,Arsenal,home,home,3-1,8.88,14.33
stevie,2019,9,20,15,8,58,Liverpool,away,away,4-1,21.39,39.61
karldale,2019,9,20,15,11,14,Bournemouth,away,away,2-1,38.46,17.01
karldale,2019,9,20,15,11,14,draw,draw,draw,1-1,39.44,9.08
karldale,2019,9,20,15,11,14,Burnley,home,home,2-1,21.39,12.65
karldale,2019,9,20,15,11,14,draw,draw,draw,1-1,34.35,7.58
karldale,2019,9,20,15,11,14,Man City,home,home,4-1,2.96,20.34
karldale,2019,9,20,15,11,14,Newcastle,home,home,2-0,29.89,13.39
karldale,2019,9,20,15,11,14,draw,draw,draw,Other,35.94,22.98
karldale,2019,9,20,15,11,14,West Ham,home,home,2-1,37.36,15.18
karldale,2019,9,20,15,11,14,Arsenal,home,home,2-0,8.88,11.34
karldale,2019,9,20,15,11,14,Liverpool,away,away,2-0,21.39,16.39
chris,2019,9,20,17,6,26,Southampton,home,home,2-1,23.08,12.43
chris,2019,9,20,17,6,26,Leicester,home,home,3-2,33.8,44.09
chris,2019,9,20,17,6,26,draw,draw,draw,1-1,38.5,10.65
chris,2019,9,20,17,6,26,Everton,home,home,3-1,15.27,15.16
chris,2019,9,20,17,6,26,Man City,home,home,4-0,2.96,13.56
chris,2019,9,20,17,6,26,draw,draw,draw,0-0,35.63,8.37
chris,2019,9,20,17,6,26,Crystal Palace,home,home,2-1,33.62,17.92
chris,2019,9,20,17,6,26,West Ham,home,home,2-1,37.36,15.18
chris,2019,9,20,17,6,26,Arsenal,home,home,3-1,8.88,14.33
chris,2019,9,20,17,6,26,Liverpool,away,away,2-0,21.39,16.39
chris,2019,9,20,17,6,28,Southampton,home,home,2-1,23.08,12.43
chris,2019,9,20,17,6,28,Leicester,home,home,3-2,33.8,44.09
chris,2019,9,20,17,6,28,draw,draw,draw,1-1,38.5,10.65
chris,2019,9,20,17,6,28,Everton,home,home,3-1,15.27,15.16
chris,2019,9,20,17,6,28,Man City,home,home,4-0,2.96,13.56
chris,2019,9,20,17,6,28,draw,draw,draw,0-0,35.63,8.37
chris,2019,9,20,17,6,28,Crystal Palace,home,home,2-1,33.62,17.92
chris,2019,9,20,17,6,28,West Ham,home,home,2-1,37.36,15.18
chris,2019,9,20,17,6,28,Arsenal,home,home,3-1,8.88,14.33
chris,2019,9,20,17,6,28,Liverpool,away,away,2-0,21.39,16.39
Miktor,2019,9,23,16,10,5,Sheff Utd,home,home,2-0,56.84,72.81
Miktor,2019,9,23,16,10,5,draw,draw,draw,Other,38.64,12.96
Miktor,2019,9,23,16,10,5,West Ham,away,away,Other,29.58,14.32
Miktor,2019,9,23,16,10,5,draw,draw,draw,1-1,33.47,10
Miktor,2019,9,23,16,10,5,Norwich,away,away,3-2,40.11,44.42
Miktor,2019,9,23,16,10,5,Southampton,away,away,1-0,55.79,24.74
Miktor,2019,9,23,16,10,5,Wolves,home,home,Other,19.46,15.33
Miktor,2019,9,23,16,10,5,Everton,home,home,2-1,55.21,35.56
Miktor,2019,9,23,16,10,5,Newcastle,away,away,2-1,55.85,29.46
Miktor,2019,9,23,16,10,5,Arsenal,away,away,4-1,33.8,58.47
adrian,2019,9,24,11,27,23,Liverpool,away,away,3-0,8.42,12.85
adrian,2019,9,24,11,27,23,draw,draw,draw,Other,38.64,12.96
adrian,2019,9,24,11,27,23,draw,draw,draw,Other,42.25,9.4
adrian,2019,9,24,11,27,23,Chelsea,home,home,3-1,10.74,13.69
adrian,2019,9,24,11,27,23,Crystal Palace,home,home,2-1,21.39,11.76
adrian,2019,9,24,11,27,23,Tottenham,home,home,3-1,10.74,12.91
adrian,2019,9,24,11,27,23,Wolves,home,home,2-1,19.46,10.61
adrian,2019,9,24,11,27,23,Man City,away,away,4-1,7.98,23.3
