ENTRY_ID,USERNAME,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TEAM_TO_WIN_MATCH,MATCH_RESULT,CORRECT_SCORE_TEAM,CORRECT_SCORE,MATCH_RESULT_POINTS,CORRECT_SCORE_POINTS
3137,stevie,2020,1,10,18,18,33,Wolves,home,home,3-1,10.74,19.46
3138,stevie,2020,1,10,18,18,33,Liverpool,away,away,3-0,16.83,15.42
3139,stevie,2020,1,10,18,18,33,Watford,away,away,2-1,30.95,10.95
3140,stevie,2020,1,10,18,18,33,Aston Villa,home,home,2-1,64.66,44.69
3141,stevie,2020,1,10,18,18,33,Sheff Utd,home,home,2-1,19.87,12.23
3142,stevie,2020,1,10,18,18,33,Crystal Palace,home,home,1-0,41.41,16.77
3143,stevie,2020,1,10,18,18,33,Chelsea,home,home,2-0,7.3,8.51
3144,stevie,2020,1,10,18,18,33,draw,draw,draw,1-1,36.42,9.44
3145,stevie,2020,1,10,18,18,33,Leicester,home,home,2-1,13.35,9.94
3146,stevie,2020,1,10,18,18,33,Norwich,away,away,1-0,61.8,30.17
3147,stevie,2020,1,10,18,18,33,Wolves,home,home,3-1,10.74,19.46
3148,stevie,2020,1,10,18,18,33,Liverpool,away,away,3-0,16.83,15.42
3149,stevie,2020,1,10,18,18,33,Watford,away,away,2-1,30.95,10.95
3150,stevie,2020,1,10,18,18,33,Aston Villa,home,home,2-1,64.66,44.69
3151,stevie,2020,1,10,18,18,33,Sheff Utd,home,home,2-1,19.87,12.23
3152,stevie,2020,1,10,18,18,33,Crystal Palace,home,home,1-0,41.41,16.77
3153,stevie,2020,1,10,18,18,33,Chelsea,home,home,2-0,7.3,8.51
3154,stevie,2020,1,10,18,18,33,draw,draw,draw,1-1,36.42,9.44
3155,stevie,2020,1,10,18,18,33,Leicester,home,home,2-1,13.35,9.94
3156,stevie,2020,1,10,18,18,33,Norwich,away,away,1-0,61.8,30.17
3157,stevie,2020,1,10,18,18,33,Wolves,home,home,3-1,10.74,19.46
3158,stevie,2020,1,10,18,18,33,Liverpool,away,away,3-0,16.83,15.42
3159,stevie,2020,1,10,18,18,33,Watford,away,away,2-1,30.95,10.95
3160,stevie,2020,1,10,18,18,33,Aston Villa,home,home,2-1,64.66,44.69
3161,adrian,2020,1,11,9,30,45,Sheff Utd,home,home,1-0,19.87,9.65
3162,adrian,2020,1,11,9,30,45,Arsenal,away,away,1-0,19.76,10.06
3163,adrian,2020,1,11,9,30,45,Chelsea,home,home,3-1,7.3,17.01
3164,adrian,2020,1,11,9,30,45,draw,draw,draw,1-1,36.42,9.44
3165,adrian,2020,1,11,9,30,45,draw,draw,draw,1-1,35.68,9.39
3166,adrian,2020,1,11,9,30,45,Man Utd,home,home,2-1,7.3,9.86
3167,adrian,2020,1,11,9,30,45,Wolves,home,home,3-0,10.74,12.97
3168,adrian,2020,1,11,9,30,45,Liverpool,away,away,2-0,16.83,11.31
3169,adrian,2020,1,11,9,30,45,draw,draw,draw,Other,38.97,11.54
3170,adrian,2020,1,11,9,30,45,Man City,away,away,4-1,5.17,19.71
3171,Miktor,2020,1,15,15,16,8,Watford,home,home,4-1,35.87,48.57
3172,Miktor,2020,1,15,15,16,8,draw,draw,draw,0-0,36.76,13.17
3173,Miktor,2020,1,15,15,16,8,Aston Villa,away,away,2-1,45.75,15.01
3174,Miktor,2020,1,15,15,16,8,draw,draw,draw,Other,27.2,40.95
3175,Miktor,2020,1,15,15,16,8,Bournemouth,away,away,3-0,36.56,46.24
3176,Miktor,2020,1,15,15,16,8,Wolves,away,away,3-2,33.71,36.03
3177,Miktor,2020,1,15,15,16,8,Everton,away,away,1-0,27.37,11.11
3178,Miktor,2020,1,15,15,16,8,Newcastle,home,home,3-2,51.38,47.22
3179,Miktor,2020,1,15,15,16,8,Leicester,away,away,3-2,19.11,35.92
3180,Miktor,2020,1,15,15,16,8,Man Utd,away,away,1-0,55.38,21.99
3181,adrian,2020,1,15,15,26,55,draw,draw,draw,1-1,39.13,7.14
3182,adrian,2020,1,15,15,26,55,Sheff Utd,away,away,2-1,45.1,20.36
3183,adrian,2020,1,15,15,26,55,Brighton,home,home,3-0,14.66,15.01
3184,adrian,2020,1,15,15,26,55,Man City,home,home,4-1,2.55,21.06
3185,adrian,2020,1,15,15,26,55,Bournemouth,away,away,1-0,36.56,14.66
3186,adrian,2020,1,15,15,26,55,Wolves,away,away,2-1,33.71,12.72
3187,adrian,2020,1,15,15,26,55,draw,draw,draw,1-1,39.11,7.78
3188,adrian,2020,1,15,15,26,55,Chelsea,away,away,2-1,12.25,10.37
3189,adrian,2020,1,15,15,26,55,draw,draw,draw,1-1,37.53,9.29
3190,adrian,2020,1,15,15,26,55,Liverpool,home,home,3-1,10,13.61
3191,stevie,2020,1,16,18,29,41,Watford,home,home,2-1,35.87,11.43
3192,stevie,2020,1,16,18,29,41,Sheff Utd,away,away,1-0,45.1,15.57
3193,stevie,2020,1,16,18,29,41,Brighton,home,home,1-0,14.66,9.51
3194,stevie,2020,1,16,18,29,41,C.Palace,away,away,2-1,70.25,57.58
3195,stevie,2020,1,16,18,29,41,draw,draw,draw,1-1,38.71,7.89
3196,stevie,2020,1,16,18,29,41,Southampton,home,home,2-1,28.09,11.66
3197,stevie,2020,1,16,18,29,41,Everton,away,away,2-1,27.37,11.11
3198,stevie,2020,1,16,18,29,41,Chelsea,away,away,3-0,12.25,13.82
3199,stevie,2020,1,16,18,29,41,Leicester,away,away,2-0,19.11,12.39
3200,stevie,2020,1,16,18,29,41,Liverpool,home,home,4-0,10,19.89
3201,stevie,2020,1,16,18,29,43,Watford,home,home,2-1,35.87,11.43
3202,stevie,2020,1,16,18,29,43,Sheff Utd,away,away,1-0,45.1,15.57
3203,stevie,2020,1,16,18,29,43,Brighton,home,home,1-0,14.66,9.51
3204,stevie,2020,1,16,18,29,43,C.Palace,away,away,2-1,70.25,57.58
3205,stevie,2020,1,16,18,29,43,draw,draw,draw,1-1,38.71,7.89
3206,stevie,2020,1,16,18,29,43,Southampton,home,home,2-1,28.09,11.66
3207,stevie,2020,1,16,18,29,43,Everton,away,away,2-1,27.37,11.11
3208,stevie,2020,1,16,18,29,43,Chelsea,away,away,3-0,12.25,13.82
3209,stevie,2020,1,16,18,29,43,Leicester,away,away,2-0,19.11,12.39
3210,stevie,2020,1,16,18,29,43,Liverpool,home,home,4-0,10,19.89
3211,stevie,2020,1,16,18,29,45,Watford,home,home,2-1,35.87,11.43
3212,stevie,2020,1,16,18,29,45,Sheff Utd,away,away,1-0,45.1,15.57
3213,stevie,2020,1,16,18,29,45,Brighton,home,home,1-0,14.66,9.51
3214,stevie,2020,1,16,18,29,45,C.Palace,away,away,2-1,70.25,57.58
3215,stevie,2020,1,16,18,29,45,draw,draw,draw,1-1,38.71,7.89
3216,stevie,2020,1,16,18,29,45,Southampton,home,home,2-1,28.09,11.66
3217,stevie,2020,1,16,18,29,45,Everton,away,away,2-1,27.37,11.11
3218,stevie,2020,1,16,18,29,45,Chelsea,away,away,3-0,12.25,13.82
3219,stevie,2020,1,16,18,29,45,Leicester,away,away,2-0,19.11,12.39
3220,stevie,2020,1,16,18,29,45,Liverpool,home,home,4-0,10,19.89
3221,alf,2020,1,16,19,9,0,Watford,home,home,1-0,35.87,11.43
3222,alf,2020,1,16,19,9,0,Arsenal,home,home,2-1,18.14,11.38
3223,alf,2020,1,16,19,9,0,Brighton,home,home,1-0,14.66,9.51
3224,alf,2020,1,16,19,9,0,Man City,home,home,3-1,2.55,18.26
3225,alf,2020,1,16,19,9,0,Norwich,home,home,2-0,24.73,14.66
3226,alf,2020,1,16,19,9,0,Southampton,home,home,2-0,28.09,13.78
3227,alf,2020,1,16,19,9,0,draw,draw,draw,Other,39.11,12.88
3228,alf,2020,1,16,19,9,0,Chelsea,away,away,2-1,12.25,10.37
3229,alf,2020,1,16,19,9,0,Leicester,away,away,1-0,19.11,10.53
3230,alf,2020,1,16,19,9,0,Liverpool,home,home,2-1,10,9.42
3231,chris,2020,1,17,20,50,21,Watford,home,home,2-0,35.87,18.1
3232,chris,2020,1,17,20,50,21,Arsenal,home,home,2-1,18.14,11.38
3233,chris,2020,1,17,20,50,21,Brighton,home,home,3-1,14.66,13.01
3234,chris,2020,1,17,20,50,21,Man City,home,home,4-1,2.55,21.06
3235,chris,2020,1,17,20,50,21,draw,draw,draw,1-1,38.71,7.89
3236,chris,2020,1,17,20,50,21,Wolves,away,away,2-1,33.71,12.72
3237,chris,2020,1,17,20,50,21,West Ham,home,home,2-1,33.52,13.33
3238,chris,2020,1,17,20,50,21,Chelsea,away,away,3-1,12.25,14.97
3239,chris,2020,1,17,20,50,21,draw,draw,draw,1-1,37.53,9.29
3240,chris,2020,1,17,20,50,21,Liverpool,home,home,2-0,10,7.85
3241,chris,2020,1,17,20,51,3,Watford,home,home,2-0,35.87,18.1
3242,chris,2020,1,17,20,51,3,Arsenal,home,home,2-1,18.14,11.38
3243,chris,2020,1,17,20,51,3,Brighton,home,home,3-1,14.66,13.01
3244,chris,2020,1,17,20,51,3,Man City,home,home,4-1,2.55,21.06
3245,chris,2020,1,17,20,51,3,draw,draw,draw,1-1,38.71,7.89
3246,chris,2020,1,17,20,51,3,Wolves,away,away,2-1,33.71,12.72
3247,chris,2020,1,17,20,51,3,West Ham,home,home,2-1,33.52,13.33
3248,chris,2020,1,17,20,51,3,Chelsea,away,away,3-1,12.25,14.97
3249,chris,2020,1,17,20,51,3,draw,draw,draw,1-1,37.53,9.29
3250,chris,2020,1,17,20,51,3,Liverpool,home,home,2-0,10,7.85
3251,chris,2020,1,17,20,51,3,Watford,home,home,2-0,35.87,18.1
3252,chris,2020,1,17,20,51,3,Arsenal,home,home,2-1,18.14,11.38
3253,chris,2020,1,17,20,51,3,Brighton,home,home,3-1,14.66,13.01
3254,chris,2020,1,17,20,51,3,Man City,home,home,4-1,2.55,21.06
3255,chris,2020,1,17,20,51,3,draw,draw,draw,1-1,38.71,7.89
3256,chris,2020,1,17,20,51,3,Wolves,away,away,2-1,33.71,12.72
3257,chris,2020,1,17,20,51,3,West Ham,home,home,2-1,33.52,13.33
3258,chris,2020,1,17,20,51,3,Chelsea,away,away,3-1,12.25,14.97
3259,chris,2020,1,17,20,51,3,draw,draw,draw,1-1,37.53,9.29
3260,chris,2020,1,17,20,51,3,Liverpool,home,home,2-0,10,7.85
3261,chris,2020,1,17,20,51,4,Watford,home,home,2-0,35.87,18.1
3262,chris,2020,1,17,20,51,4,Arsenal,home,home,2-1,18.14,11.38
3263,chris,2020,1,17,20,51,4,Brighton,home,home,3-1,14.66,13.01
3264,chris,2020,1,17,20,51,4,Man City,home,home,4-1,2.55,21.06
3265,chris,2020,1,17,20,51,4,draw,draw,draw,1-1,38.71,7.89
3266,chris,2020,1,17,20,51,4,Wolves,away,away,2-1,33.71,12.72
3267,chris,2020,1,17,20,51,4,West Ham,home,home,2-1,33.52,13.33
3268,chris,2020,1,17,20,51,4,Chelsea,away,away,3-1,12.25,14.97
3269,chris,2020,1,17,20,51,4,draw,draw,draw,1-1,37.53,9.29
3270,chris,2020,1,17,20,51,4,Liverpool,home,home,2-0,10,7.85
3271,chris,2020,1,17,20,51,4,Watford,home,home,2-0,35.87,18.1
3272,chris,2020,1,17,20,51,4,Arsenal,home,home,2-1,18.14,11.38
3273,chris,2020,1,17,20,51,4,Brighton,home,home,3-1,14.66,13.01
3274,chris,2020,1,17,20,51,4,Man City,home,home,4-1,2.55,21.06
3275,chris,2020,1,17,20,51,4,draw,draw,draw,1-1,38.71,7.89
3276,chris,2020,1,17,20,51,4,Wolves,away,away,2-1,33.71,12.72
3277,chris,2020,1,17,20,51,4,West Ham,home,home,2-1,33.52,13.33
3278,chris,2020,1,17,20,51,4,Chelsea,away,away,3-1,12.25,14.97
3279,chris,2020,1,17,20,51,4,draw,draw,draw,1-1,37.53,9.29
3280,chris,2020,1,17,20,51,4,Liverpool,home,home,2-0,10,7.85
3281,bert,2020,1,18,9,19,1,Tottenham,away,away,2-0,25,11.43
3282,bert,2020,1,18,9,19,1,draw,draw,draw,1-1,36.76,8.98
3283,bert,2020,1,18,9,19,1,Brighton,home,home,2-0,14.66,9.51
3284,bert,2020,1,18,9,19,1,Man City,home,home,3-0,2.55,9.83
3285,bert,2020,1,18,9,19,1,Norwich,home,home,2-0,24.73,14.66
3286,bert,2020,1,18,9,19,1,Southampton,home,home,2-1,28.09,11.66
3287,bert,2020,1,18,9,19,1,West Ham,home,home,1-0,33.52,12.22
3288,bert,2020,1,18,9,19,1,Chelsea,away,away,1-0,12.25,9.79
3289,bert,2020,1,18,9,19,1,Leicester,away,away,1-0,19.11,10.53
3290,bert,2020,1,18,9,19,1,Liverpool,home,home,3-0,10,11.52
3291,karldale,2020,1,18,11,5,38,Watford,home,home,2-1,35.87,11.43
3292,karldale,2020,1,18,11,5,38,Sheff Utd,away,away,1-0,45.1,15.57
3293,karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,39.59,9.51
3294,karldale,2020,1,18,11,5,38,Man City,home,home,3-1,2.55,18.26
3295,karldale,2020,1,18,11,5,38,draw,draw,draw,Other,38.71,11.13
3296,karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,38.2,7.42
3297,karldale,2020,1,18,11,5,38,Everton,away,away,2-1,27.37,11.11
3298,karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,36.36,10.94
3299,karldale,2020,1,18,11,5,38,Leicester,away,away,2-1,19.11,11.77
3300,karldale,2020,1,18,11,5,38,Liverpool,home,home,2-1,10,9.42
3301,Miktor,2020,1,20,17,39,47,draw,draw,draw,Other,39.89,13.13
3302,Miktor,2020,1,20,17,39,47,Brighton,away,away,4-1,28.41,45.5
3303,Miktor,2020,1,20,17,39,47,Crystal Palace,home,home,3-0,33.14,34.68
3304,Miktor,2020,1,20,17,39,47,Newcastle,away,away,1-0,53.13,15.48
3305,Miktor,2020,1,20,17,39,47,Sheff Utd,home,home,2-0,58.58,43
3306,Miktor,2020,1,20,17,39,47,Arsenal,away,away,3-2,44.78,40.77
3307,Miktor,2020,1,20,17,39,47,Leicester,home,home,3-1,13.58,15.07
3308,Miktor,2020,1,20,17,39,47,Norwich,away,away,1-0,56.34,24.91
3309,Miktor,2020,1,20,17,39,47,Burnley,away,away,Other,60.4,35.9
3310,Miktor,2020,1,20,17,39,47,draw,draw,draw,Other,34.48,13.19
3311,alf,2020,1,20,19,8,35,Watford,away,away,2-1,27.35,11.33
3312,alf,2020,1,20,19,8,35,Bournemouth,home,home,2-1,31.82,13.32
3313,alf,2020,1,20,19,8,35,draw,draw,draw,1-1,36.89,6.63
3314,alf,2020,1,20,19,8,35,Everton,home,home,1-0,12.53,7.22
3315,alf,2020,1,20,19,8,35,Man City,away,away,2-1,8.88,8.39
3316,alf,2020,1,20,19,8,35,Chelsea,home,home,2-0,17.91,9.94
3317,alf,2020,1,20,19,8,35,Leicester,home,home,1-0,13.58,9.86
3318,alf,2020,1,20,19,8,35,Tottenham,home,home,1-0,9.86,9.75
3319,alf,2020,1,20,19,8,35,Man Utd,home,home,2-1,9.4,11.53
3320,alf,2020,1,20,19,8,35,Wolves,home,home,2-1,51.72,21.73
3321,chris,2020,1,21,9,57,17,draw,draw,draw,1-1,39.89,8.5
3322,chris,2020,1,21,9,57,17,draw,draw,draw,1-1,39.77,7.77
3323,chris,2020,1,21,9,57,17,Crystal Palace,home,home,2-1,33.14,12.24
3324,chris,2020,1,21,9,57,17,Everton,home,home,2-0,12.53,7.74
3325,chris,2020,1,21,9,57,17,draw,draw,draw,Other,32.54,15.6
3326,chris,2020,1,21,9,57,17,Chelsea,home,home,2-0,17.91,9.94
3327,chris,2020,1,21,9,57,17,Leicester,home,home,3-1,13.58,15.07
3328,chris,2020,1,21,9,57,17,Tottenham,home,home,3-0,9.86,11.91
3329,chris,2020,1,21,9,57,17,Man Utd,home,home,2-1,9.4,11.53
3330,chris,2020,1,21,9,57,17,Liverpool,away,away,2-1,13.79,9.31
3331,chris,2020,1,21,9,57,18,draw,draw,draw,1-1,39.89,8.5
3332,chris,2020,1,21,9,57,18,draw,draw,draw,1-1,39.77,7.77
3333,chris,2020,1,21,9,57,18,Crystal Palace,home,home,2-1,33.14,12.24
3334,chris,2020,1,21,9,57,18,Everton,home,home,2-0,12.53,7.74
3335,chris,2020,1,21,9,57,18,draw,draw,draw,Other,32.54,15.6
3336,chris,2020,1,21,9,57,18,Chelsea,home,home,2-0,17.91,9.94
3337,chris,2020,1,21,9,57,18,Leicester,home,home,3-1,13.58,15.07
3338,chris,2020,1,21,9,57,18,Tottenham,home,home,3-0,9.86,11.91
3339,chris,2020,1,21,9,57,18,Man Utd,home,home,2-1,9.4,11.53
3340,chris,2020,1,21,9,57,18,Liverpool,away,away,2-1,13.79,9.31
3341,bert,2020,1,21,14,58,11,Watford,away,away,1-0,27.35,11.33
3342,bert,2020,1,21,14,58,11,Brighton,away,away,2-0,28.41,14.43
3343,bert,2020,1,21,14,58,11,Crystal Palace,home,home,2-0,33.14,15.3
3344,bert,2020,1,21,14,58,11,Newcastle,away,away,1-0,53.13,15.48
3345,bert,2020,1,21,14,58,11,Sheff Utd,home,home,1-0,58.58,27.27
3346,bert,2020,1,21,14,58,11,Chelsea,home,home,2-1,17.91,8.95
3347,bert,2020,1,21,14,58,11,Leicester,home,home,2-0,13.58,10.44
3348,bert,2020,1,21,14,58,11,Tottenham,home,home,4-0,9.86,20.58
3349,bert,2020,1,21,14,58,11,Man Utd,home,home,2-0,9.4,9.5
3350,bert,2020,1,21,14,58,11,Wolves,home,home,1-0,51.72,17.59
3351,bert,2020,1,21,14,58,18,Watford,away,away,1-0,27.35,11.33
3352,bert,2020,1,21,14,58,18,Brighton,away,away,2-0,28.41,14.43
3353,bert,2020,1,21,14,58,18,Crystal Palace,home,home,2-0,33.14,15.3
3354,bert,2020,1,21,14,58,18,Newcastle,away,away,1-0,53.13,15.48
3355,bert,2020,1,21,14,58,18,Sheff Utd,home,home,1-0,58.58,27.27
3356,bert,2020,1,21,14,58,18,Chelsea,home,home,2-1,17.91,8.95
3357,bert,2020,1,21,14,58,18,Leicester,home,home,2-0,13.58,10.44
3358,bert,2020,1,21,14,58,18,Tottenham,home,home,4-0,9.86,20.58
3359,bert,2020,1,21,14,58,18,Man Utd,home,home,2-0,9.4,9.5
3360,bert,2020,1,21,14,58,18,Wolves,home,home,1-0,51.72,17.59
3361,adrian,2020,1,21,16,17,14,draw,draw,draw,Other,39.89,13.13
3362,adrian,2020,1,21,16,17,14,draw,draw,draw,1-1,39.77,7.77
3363,adrian,2020,1,21,16,17,14,Southampton,away,away,2-1,29.97,11.22
3364,adrian,2020,1,21,16,17,14,Everton,home,home,2-1,12.53,9.29
3365,adrian,2020,1,21,16,17,14,Man City,away,away,4-1,8.88,22.03
3366,adrian,2020,1,21,16,17,14,draw,draw,draw,Other,37.31,10.92
3367,adrian,2020,1,21,16,17,14,Leicester,home,home,2-0,13.58,10.44
3368,adrian,2020,1,21,16,17,14,Tottenham,home,home,2-1,9.86,9.21
3369,adrian,2020,1,21,16,17,14,Man Utd,home,home,3-0,9.4,13.57
3370,adrian,2020,1,21,16,17,14,Liverpool,away,away,3-2,13.79,30.01
3371,stevie,2020,1,21,17,49,4,Watford,away,away,2-1,27.35,11.33
3372,stevie,2020,1,21,17,49,4,Brighton,away,away,1-0,28.41,11.1
3373,stevie,2020,1,21,17,49,4,Southampton,away,away,2-1,29.97,11.22
3374,stevie,2020,1,21,17,49,4,Everton,home,home,2-0,12.53,7.74
3375,stevie,2020,1,21,17,49,4,Sheff Utd,home,home,2-1,58.58,27.27
3376,stevie,2020,1,21,17,49,4,Chelsea,home,home,2-1,17.91,8.95
3377,stevie,2020,1,21,17,49,4,Leicester,home,home,2-1,13.58,10.44
3378,stevie,2020,1,21,17,49,4,Tottenham,home,home,2-0,9.86,9.75
3379,stevie,2020,1,21,17,49,4,Man Utd,home,home,2-1,9.4,11.53
3380,stevie,2020,1,21,17,49,4,Liverpool,away,away,3-1,13.79,15.52
3381,stevie,2020,1,21,17,49,11,Watford,away,away,2-1,27.35,11.33
3382,stevie,2020,1,21,17,49,11,Brighton,away,away,1-0,28.41,11.1
3383,stevie,2020,1,21,17,49,11,Southampton,away,away,2-1,29.97,11.22
3384,stevie,2020,1,21,17,49,11,Everton,home,home,2-0,12.53,7.74
3385,stevie,2020,1,21,17,49,11,Sheff Utd,home,home,2-1,58.58,27.27
3386,stevie,2020,1,21,17,49,11,Chelsea,home,home,2-1,17.91,8.95
3387,stevie,2020,1,21,17,49,11,Leicester,home,home,2-1,13.58,10.44
3388,stevie,2020,1,21,17,49,11,Tottenham,home,home,2-0,9.86,9.75
3389,stevie,2020,1,21,17,49,11,Man Utd,home,home,2-1,9.4,11.53
3390,stevie,2020,1,21,17,49,11,Liverpool,away,away,3-1,13.79,15.52
3391,stevie,2020,1,21,17,49,12,Watford,away,away,2-1,27.35,11.33
3392,stevie,2020,1,21,17,49,12,Brighton,away,away,1-0,28.41,11.1
3393,stevie,2020,1,21,17,49,12,Southampton,away,away,2-1,29.97,11.22
3394,stevie,2020,1,21,17,49,12,Everton,home,home,2-0,12.53,7.74
3395,stevie,2020,1,21,17,49,12,Sheff Utd,home,home,2-1,58.58,27.27
3396,stevie,2020,1,21,17,49,12,Chelsea,home,home,2-1,17.91,8.95
3397,stevie,2020,1,21,17,49,12,Leicester,home,home,2-1,13.58,10.44
3398,stevie,2020,1,21,17,49,12,Tottenham,home,home,2-0,9.86,9.75
3399,stevie,2020,1,21,17,49,12,Man Utd,home,home,2-1,9.4,11.53
3400,stevie,2020,1,21,17,49,12,Liverpool,away,away,3-1,13.79,15.52
3401,stevie,2020,1,21,17,49,13,Watford,away,away,2-1,27.35,11.33
3402,stevie,2020,1,21,17,49,13,Brighton,away,away,1-0,28.41,11.1
3403,stevie,2020,1,21,17,49,13,Southampton,away,away,2-1,29.97,11.22
3404,stevie,2020,1,21,17,49,13,Everton,home,home,2-0,12.53,7.74
3405,stevie,2020,1,21,17,49,13,Sheff Utd,home,home,2-1,58.58,27.27
3406,stevie,2020,1,21,17,49,13,Chelsea,home,home,2-1,17.91,8.95
3407,stevie,2020,1,21,17,49,13,Leicester,home,home,2-1,13.58,10.44
3408,stevie,2020,1,21,17,49,13,Tottenham,home,home,2-0,9.86,9.75
3409,stevie,2020,1,21,17,49,13,Man Utd,home,home,2-1,9.4,11.53
3410,stevie,2020,1,21,17,49,13,Liverpool,away,away,3-1,13.79,15.52
3411,karldale,2020,1,21,18,10,7,Watford,away,away,2-1,27.35,11.33
3412,karldale,2020,1,21,18,10,7,Bournemouth,home,home,1-0,31.82,12.21
3413,karldale,2020,1,21,18,10,7,Southampton,away,away,2-1,29.97,11.22
3414,karldale,2020,1,21,18,10,7,draw,draw,draw,0-0,34.33,11.35
3415,karldale,2020,1,21,18,10,7,draw,draw,draw,Other,32.54,15.6
3416,karldale,2020,1,21,18,10,7,draw,draw,draw,Other,37.31,10.92
3417,karldale,2020,1,21,18,10,7,Leicester,home,home,3-1,13.58,15.07
3418,karldale,2020,1,21,18,10,7,Norwich,away,away,2-1,56.34,24.91
3419,karldale,2020,1,21,18,10,7,Burnley,away,away,2-1,60.4,39.34
3420,karldale,2020,1,21,18,10,7,draw,draw,draw,1-1,34.48,8.28
3421,Miktor,2020,1,29,8,32,31,Leicester,home,home,3-1,29.17,23.51
3422,Miktor,2020,1,29,8,32,31,Aston Villa,away,away,2-0,37.23,23.74
3423,Miktor,2020,1,29,8,32,31,Sheff Utd,away,away,3-2,29.21,54.31
3424,Miktor,2020,1,29,8,32,31,Liverpool,home,home,5-1,6.74,47.22
3425,Miktor,2020,1,29,8,32,31,Norwich,away,away,3-2,37.63,43.59
3426,Miktor,2020,1,29,8,32,31,Everton,away,away,4-0,29.41,53.82
3427,Miktor,2020,1,29,8,32,31,Brighton,away,away,3-0,32.4,37.8
3428,Miktor,2020,1,29,8,32,31,Man Utd,home,home,4-0,23.53,48.76
3429,Miktor,2020,1,29,8,32,31,Arsenal,away,away,3-1,22.22,20.69
3430,Miktor,2020,1,29,8,32,31,Tottenham,home,home,2-1,48.58,21.93
3431,adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,41.67,8.4
3432,adrian,2020,1,29,9,47,38,Bournemouth,home,home,2-0,22.87,13.56
3433,adrian,2020,1,29,9,47,38,Sheff Utd,away,away,2-1,29.21,15.89
3434,adrian,2020,1,29,9,47,38,Liverpool,home,home,1-0,6.74,12.5
3435,adrian,2020,1,29,9,47,38,Newcastle,home,home,2-1,24.73,10.63
3436,adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,38.1,7.39
3437,adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,39.11,7.78
3438,adrian,2020,1,29,9,47,38,Wolverhampton,away,away,2-1,40.11,15.46
3439,adrian,2020,1,29,9,47,38,Arsenal,away,away,1-0,22.22,10.34
3440,adrian,2020,1,29,9,47,38,Man City,away,away,3-1,12.55,13.85
3441,bert,2020,2,1,9,33,57,Chelsea,away,away,2-0,29.17,19.03
3442,bert,2020,2,1,9,33,57,Aston Villa,away,away,2-1,37.23,14.69
3443,bert,2020,2,1,9,33,57,draw,draw,draw,1-1,34.83,8.61
3444,bert,2020,2,1,9,33,57,Liverpool,home,home,4-0,6.74,20.83
3445,bert,2020,2,1,9,33,57,Newcastle,home,home,1-0,24.73,9.57
3446,bert,2020,2,1,9,33,57,Watford,home,home,2-0,32.49,15.83
3447,bert,2020,2,1,9,33,57,Brighton,away,away,1-0,32.4,12.23
3448,bert,2020,2,1,9,33,57,Man Utd,home,home,2-0,23.53,11.89
3449,bert,2020,2,1,9,33,57,draw,draw,draw,1-1,38.1,8.52
3450,bert,2020,2,1,9,33,57,Man City,away,away,2-0,12.55,11.54
3451,karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,41.67,8.4
3452,karldale,2020,2,1,10,35,31,Aston Villa,away,away,2-1,37.23,14.69
3453,karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,34.83,8.61
3454,karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,31.09,16.67
3455,karldale,2020,2,1,10,35,31,Norwich,away,away,2-1,37.63,13.82
3456,karldale,2020,2,1,10,35,31,Watford,home,home,2-1,32.49,12.66
3457,karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,39.11,7.78
3458,karldale,2020,2,1,10,35,31,Wolverhampton,away,away,2-1,40.11,15.46
3459,karldale,2020,2,1,10,35,31,Burnley,home,home,2-1,39.68,18.25
3460,karldale,2020,2,1,10,35,31,Man City,away,away,4-1,12.55,24.24
3461,karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,41.67,8.4
3462,karldale,2020,2,1,10,36,0,Aston Villa,away,away,2-1,37.23,14.69
3463,karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,34.83,8.61
3464,karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,31.09,16.67
3465,karldale,2020,2,1,10,36,0,Norwich,away,away,2-1,37.63,13.82
3466,karldale,2020,2,1,10,36,0,Watford,home,home,2-1,32.49,12.66
3467,karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,39.11,7.78
3468,karldale,2020,2,1,10,36,0,Wolverhampton,away,away,2-1,40.11,15.46
3469,karldale,2020,2,1,10,36,0,Burnley,home,home,2-1,39.68,18.25
3470,karldale,2020,2,1,10,36,0,Man City,away,away,4-1,12.55,24.24
3471,stevie,2020,2,1,11,4,32,Leicester,home,home,2-1,29.17,12.32
3472,stevie,2020,2,1,11,4,32,Aston Villa,away,away,2-0,37.23,23.74
3473,stevie,2020,2,1,11,4,32,Sheff Utd,away,away,1-0,29.21,9.27
3474,stevie,2020,2,1,11,4,32,Liverpool,home,home,3-1,6.74,16.67
